id,type,Municipality,Star Rating,Facility Name,addrStreet,addrHousenumber,Postal Code,Phone,Email Address,Website,Service Type,Altitude,Number of Beds,Price,Services,coordinates
hotel1387,hotel,DIMARO FOLGARIDA,3-stars,SPLENDOR,STRADA MADONNA DELLE NEVI,3,38025,0463-986375,info@splendorhotel.it,www.splendorhotel.it,full-board,1270,25,82.8,Parking (insured for at least 50% of the housing units),"[46.3021925, 10.8869078]"
hotel1388,hotel,DIMARO FOLGARIDA,3-stars,VECCHIA AMERICA,STRADA DEI MARGENI,4,38025,0463-986255,info@hotelvecchiaamerica.it,www.hotelvecchiaamerica.it,full-board,1270,56,80.0,Terrace or garden solarium,"[46.3021925, 10.8869078]"
hotel1389,hotel,DIMARO FOLGARIDA,3-stars-superior,DIMARO,VIA CAMPIGLIO,78,38025,0463-974375,info@dimarohotel.it,www.dimarohotel.it,full-board,766,84,,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1390,hotel,DIMARO FOLGARIDA,3-stars-superior,HOTEL BELFIORE,VIA BRESCIA,56/A,38020,0463-970033,info@hotelbelfiore.it,www.hotelbelfiore.it,full-board,742,47,80.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1391,hotel,DIMARO FOLGARIDA,3-stars-superior,HOTEL HOLIDAY,VIA DI FASSA,22,38020,0463-974242,info@holidayhotel.it,www.holidayhotel.it,full-board,770,56,175.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1392,hotel,DIMARO FOLGARIDA,3-stars-superior,MADONNA DELLE NEVI,PIAZZALE BELVEDERE,20,38025,0463-986162,info@hotelmadonnadellenevi.it,www.hotelmadonnadellenevi.it,full-board,1270,84,,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1393,hotel,DIMARO FOLGARIDA,3-stars-superior,NEGRITELLA,PIAZZALE BELVEDERE,26,38025,0463-986102,info@negritella.com,www.negritella.com,full-board,1270,129,,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1394,hotel,DIMARO FOLGARIDA,3-stars-superior,SPORT HOTEL,VIA CAMPIGLIO,14,38025,0463-974885,info@sporthotel.it,www.sporthotel.it,full-board,766,121,,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1395,hotel,DIMARO FOLGARIDA,4-stars,ALPHOLIDAY DOLOMITI,VIA CAMPIGLIO,4,38025,0463-973330,info@alpholiday.it,www.alpholiday.it,full-board,766,196,315.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1396,hotel,DIMARO FOLGARIDA,4-stars,ALPHOTEL TALLER,STRADA DEL ROCCOLO,39,38025,0463-986234,info@hoteltaller.it,www.hoteltaller.it,full-board,1270,64,,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1397,hotel,DIMARO FOLGARIDA,4-stars,CAMINETTO,STRADA DEI MARGENI,24,38025,0463-986109,info@caminettohotel.it,www.caminettohotel.it,full-board,1270,74,,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1398,hotel,DIMARO FOLGARIDA,4-stars,LUNA WELLNESS HOTEL,VIA DEI BRENZI,32,38025,0463-986305,info@hotelluna.it,www.hotelluna.it,full-board,1270,64,1000.0,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1399,hotel,DIMARO FOLGARIDA,4-stars,PARK HOTEL,VIA MONTI ALTI,53,38025,0463-986618,parkhotel@saintjane.it,www.parkhotelfolgarida.com,full-board,1270,215,,Elevator to all floors,"[46.3021925, 10.8869078]"
hotel1400,hotel,PIEVE DI BONO-PREZZO,1-star,BONIPRATI,LOCALITA'BONIPRATI,,38085,0465-674303,info@albergoboniprati.com,www.albergoboniprati.it,full-board,1175,17,30.0,Parking (insured for at least 50% of the housing units),"[45.9451999, 10.673201]"
hotel1401,hotel,PIEVE DI BONO-PREZZO,2-stars,ALBERGO ITALIA BOREL,VIA V.EMANUELE III,10/12,38085,0465-674123,info@albergoitaliaborel.it,www.albergoitaliaborel.it,full-board,514,26,,Elevator to all floors,"[45.9451999, 10.673201]"
hotel1402,hotel,PIEVE DI BONO-PREZZO,2-stars,ALLA POSTA,VIA ROMA,17,38085,0465-674062,,,bed-and-breakfast,514,16,30.0,Elevator to all floors,"[45.9451999, 10.673201]"
hotel1403,hotel,PIEVE DI BONO-PREZZO,no-stars,MONTE CADRIA,LOCALITA' FORTE CARIOLA,,38085,0465-674152,,,full-board,514,24,36.0,Parking (insured for at least 50% of the housing units),"[45.9451999, 10.673201]"
hotel1404,hotel,ALTOPIANO DELLA VIGOLANA,1-star,ALBERGO - RISTORANTE - BAR CAMPREGHERI,VIA CAMPREGHERI,34,38040,0461-722128,info@campregheri.com,www.campregheri.com,full-board,770,23,30.0,Terrace or garden solarium,"[45.9845328, 11.1997542]"
hotel1405,hotel,ALTOPIANO DELLA VIGOLANA,1-star,AL SINDECH,LOCALITA' SINDECH,27,38040,0461-722101,sindech@infotrentino.net,www.infotrentino.net/sindech,full-board,1083,23,29.0,Terrace or garden solarium,"[45.9845328, 11.1997542]"
hotel1406,hotel,ALTOPIANO DELLA VIGOLANA,2-stars,AL BOSCO,VIA NORDOLA,1,38040,0461-722127,info@albergoalbosco.com,www.albergoalbosco.com,full-board,830,32,42.0,Terrace or garden solarium,"[45.9845328, 11.1997542]"
hotel1407,hotel,ALTOPIANO DELLA VIGOLANA,2-stars,BEGHER,VIA VENEZIA,18,38040,0461-848158,,,full-board,688,25,,Terrace or garden solarium,"[45.9845328, 11.1997542]"
hotel1408,hotel,ALTOPIANO DELLA VIGOLANA,2-stars,CINZIA,VIA VICENZA,15,38040,0461-848552,albergocinzia1@virgilio.it,www.vigolana.com/it/hotel.html?pid=55&sid=79:Albergo-Cinzia-,full-board,689,25,35.0,Elevator to all floors,"[45.9845328, 11.1997542]"
hotel1409,hotel,ALTOPIANO DELLA VIGOLANA,2-stars,TOMEI,VIA DANTE,1,38040,0461-848457,hoteltomei@hoteltomei.it,www.hoteltomei.it,full-board,689,28,,Terrace or garden solarium,"[45.9845328, 11.1997542]"
hotel1410,hotel,ALTOPIANO DELLA VIGOLANA,3-stars,ALPENROSE,VIA DOSS DEL BUE,16,38040,0461-848590,info@hotelalpenrose.net,www.hotelalpenrose.net,full-board,689,97,50.0,Outdoor swimming pool,"[45.9845328, 11.1997542]"
hotel1411,hotel,ALTOPIANO DELLA VIGOLANA,3-stars,AL PIAN,VIA FRICCA,16,38040,0461-846945,info@hotelalpian.com,www.hotelalpian.com,full-board,876,39,39.0,Elevator to all floors,"[45.9845328, 11.1997542]"
hotel1412,hotel,ALTOPIANO DELLA VIGOLANA,3-stars,CASA VIGOLANA NATURAL GARNI',VIA 3 NOVEMBRE,35,38049,0461-848602,info@casavigolana.it,www.casavigolana.it,bed-and-breakfast,725,40,120.0,Outdoor swimming pool,"[45.9845328, 11.1997542]"
hotel1413,hotel,ALTOPIANO DELLA VIGOLANA,3-stars,DOLOMITI,VIA VICENZA,15,38040,0461-848540,info@dolomiti-hotels.com,www.dolomiti-hotels.com,full-board,689,70,,Elevator to all floors,"[45.9845328, 11.1997542]"
hotel1414,hotel,AMBLAR-DON,3-stars,ASSON,VIA ENDRICI,60,38011,0463-875716,info@albergoasson.it,www.albergoasson.it,full-board,971,61,,Gym,"[46.3850244, 11.1721592]"
hotel1415,hotel,AMBLAR-DON,no-stars,STELLA ALPINA,VIA AI MASI,1,38010,00491739547092,fabio.bertoldi@t-online.de,,bed-and-breakfast,980,25,,Parking (insured for at least 50% of the housing units),"[46.3850244, 11.1721592]"
hotel1416,hotel,BORGO CHIESE,1-star,CORONA,VIA ROMA,63,38083,0465-621026,,,full-board,444,11,27.89,Terrace or garden solarium,"[45.8923623, 10.5619745]"
hotel1417,hotel,BORGO CHIESE,2-stars,CONDINO,VIA ROMA,21,38083,0465-621043,hotelcondino@hotmail.com,,full-board,444,33,45.0,Terrace or garden solarium,"[45.8923623, 10.5619745]"
hotel1418,hotel,BORGO CHIESE,3-stars,DA RITA,VIA ROMA,140,38083,0465-621225,info@hoteldarita.it,www.hoteldarita.it,full-board,444,32,,Elevator to all floors,"[45.8923623, 10.5619745]"
hotel1419,hotel,BORGO CHIESE,3-stars-superior,AURORA,STATALE DEL CAFFARO,139,38082,0465-621771,graziano@hotelaurora.tn.it,www.hotelaurora.tn.it,full-board,557,36,48.0,Outdoor swimming pool,"[45.8923623, 10.5619745]"
hotel1420,hotel,BORGO LARES,2-stars,ALBERGO EMIGRANTE,VIA XXI APRILE,10,38079,0465-326588,emigrantezuclo@gmail.com,albergo-emigrante.com,full-board,595,25,40.0,Terrace or garden solarium,"[46.004610150000005, 10.727319547324065]"
hotel1421,hotel,CASTEL IVANO,1-star,NAZIONALE,VIA XXIV MAGGIO,4,38059,0461-762060,,,full-board,506,25,0.0,,"[46.0630586, 11.5418246]"
hotel1422,hotel,CASTEL IVANO,1-star,NAZIONALE,VIA XXIV MAGGIO,4,38059,0461-762060,,,full-board,506,25,0.0,,"[46.0630586, 11.5418246]"
hotel1423,hotel,CASTEL IVANO,3-stars,HOTEL SPERA,VIA CARZANO,7,38059,0461-762042,hotelspera@crucolo.it,www.hotelspera.it,full-board,551,64,74.0,Elevator to all floors,"[46.0630586, 11.5418246]"
hotel1424,hotel,CASTEL IVANO,3-stars,HOTEL SPERA,VIA CARZANO,7,38059,0461-762042,hotelspera@crucolo.it,www.hotelspera.it,full-board,551,64,74.0,Elevator to all floors,"[46.0630586, 11.5418246]"
hotel1425,hotel,CEMBRA LISIGNAGO,1-star,ALBERGO LAGO SANTO,LOCALITA'� LAGO SANTO,1,38034,0461-680197,rifugiolagosanto@yahoo.it,,full-board,1195,9,36.0,Terrace or garden solarium,"[46.180668, 11.2007761]"
hotel1426,hotel,CEMBRA LISIGNAGO,3-stars,AL CAMINETTO,VIA C.BATTISTI,7,38034,0461-683007,info@hotel-alcaminetto.it,www.hotel-alcaminetto.it,full-board,667,49,90.0,Elevator to all floors,"[46.180668, 11.2007761]"
hotel1427,hotel,CEMBRA LISIGNAGO,3-stars,EUROPA,VIA SAN CARLO,19,38034,0461-683032,info@hoteleuropacembra.it,www.hoteleuropacembra.it,full-board,667,61,,Elevator to all floors,"[46.180668, 11.2007761]"
hotel1428,hotel,CONTÃ,2-stars,GARNI' VECCHIO COMUNE,VIA CAMPO SPORTIVO,1,38010,0461-652070,info@garnivecchiocomune.com,www.garnivecchiocomune.com,bed-and-breakfast,575,20,,Elevator to all floors,"[46.295114, 11.0189134]"
hotel1429,hotel,MADRUZZO,3-stars,FLORIANI,"""LOCALITA' LAGOLO, Via Coste de Lagol""",9,38072,0461-564241,info@albergofloriani.it,,full-board,950,38,,Elevator to all floors,"[46.0328837, 11.0034845]"
hotel1430,hotel,MADRUZZO,3-stars,IDEAL,PIAZZA MONS. VALUSSI,2,38070,0461-564131,info@hotelidealsarche.it,www.hotelidealsarche.it,full-board,249,50,,Parking (insured for at least 50% of the housing units),"[46.0328837, 11.0034845]"
hotel1431,hotel,MADRUZZO,4-stars,PICCOLO PRINCIPE SUITE HOTEL,VIA MONTE BONDONE,11,38072,0461-564250,info@piccoloprincipehotel.it,www.piccoloprincipehotel.it,full-board,950,30,250.0,Elevator to all floors,"[46.0328837, 11.0034845]"
hotel1432,hotel,PORTE DI RENDENA,1-star,GORCK - SAN VALENTINO,LOCALITA' VAUCLO - SAN VALENTINO,,38080,0465-321527,rifugio@gorck.com,www.gorck.com,full-board,608,19,28.0,Terrace or garden solarium,"[46.0732373, 10.6730978]"
hotel1433,hotel,PORTE DI RENDENA,1-star,RENDENA,VIA NAZIONALE,91,38080,0465-321364,,,full-board,608,22,25.0,Terrace or garden solarium,"[46.0732373, 10.6730978]"
hotel1434,hotel,PORTE DI RENDENA,3-stars,CASA TERRE COMUNI,VIA IV NOVEMBRE,1,38080,346-4174528,direzione@terrecomuni.it,,full-board,612,59,,Elevator to all floors,"[46.0732373, 10.6730978]"
hotel1435,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,1-star,MIRALAGO,LOCALITA' CALAITA,,38054,347 8923579,info@miralagocalaita.it,www.miralagocalaita.it,full-board,1600,22,30.0,Parking (insured for at least 50% of the housing units),"[46.243723, 11.8360278]"
hotel1436,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,2-stars,ALBERGO FRATAZZA,VIA PASSO ROLLE,2,38054,0439-68170,info@albergofratazza.com,www.albergofratazza.com,full-board,1444,65,50.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1437,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,2-stars,AL MUGO,VIA CISMON,22,38054,0439-762854,info@residencealmugo.com,www.residencealmugo.com,room-only,765,61,180.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1438,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,2-stars,BAITA LA RITONDA,VAL CANALI,2,38054,0439-762223,laritonda@tiscali.it,,full-board,1100,22,80.0,Parking (insured for at least 50% of the housing units),"[46.243723, 11.8360278]"
hotel1439,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,2-stars,HOTEL DELLE NAZIONI,VIA PASSO ROLLE,11,38054,0439-769257,info@hoteldellenazionisanmartino.it,www.hoteldellenazionisanmartino.it,full-board,1444,55,,Terrace or garden solarium,"[46.243723, 11.8360278]"
hotel1440,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,2-stars,RESIDENCE HOTEL ADLER,VIA PASSO ROLLE,251,38054,0439-68076,info@hotelsanmartino.it,www.hotelsanmartino.it/ambienter.php?lin=it,bed-and-breakfast,1444,17,70.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1441,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,2-stars,SOLEDER,VIALE PIAVE,33,38054,0439-64304,soleder@infotrentino.net,www.infotrentino.net/soleder,full-board,746,30,90.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1442,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,2-stars,SUISSE,VIA DOLOMITI,1,38054,342-8237416,info@garnisuisse.it,,bed-and-breakfast,1444,25,60.0,Terrace or garden solarium,"[46.243723, 11.8360278]"
hotel1443,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,2-stars,VILLA ELENA,VIA DOLOMITI,14,38054,0439-769339,info@villaelenahotel.it,www.garnivillaelena.it,full-board,1444,16,66.5,Parking (insured for at least 50% of the housing units),"[46.243723, 11.8360278]"
hotel1444,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,ALBERGO CLAROFONTE,VIA LUNGO CANALI,2,38054,0439-62347,info@hotelclarofonte.it,www.hotelclarofonte.it,full-board,746,71,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1445,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,ALBERGO MARGHERITA,VIA PASSO ROLLE,187,38054,0439-769012,info@albergomargherita.it,www.albergomargherita.it,full-board,1444,43,,Parking (insured for at least 50% of the housing units),"[46.243723, 11.8360278]"
hotel1446,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,ALBERGO ORSINGHER,VIA PASSO ROLLE,55,38054,0439-68544,info@famigliataufer.it,www.famigliataufer.it,full-board,1444,61,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1447,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,AL CACCIATORE,LOC. CASTRONA,1,38054,0439-762298 /0439762792,info@hotelalcacciatore.it,www.hotelalcacciatore.it,full-board,1100,40,45.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1448,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,ALPENROSE,LOCALITA' PASSO ROLLE,41,38054,0439-68117,alpenrosehotel@gmail.com,www.hotelalpenrose.it,full-board,1989,37,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1449,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,ALPINO,VIA PASSO ROLLE,239,38054,0439-768881,info@hotelalpino.it,www.hotelalpino.it,full-board,1444,63,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1450,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,AL PONTE,VIA RISORGIMENTO,1,38054,0439-762268,info@alpontehotel.com,www.alpontehotel.com,full-board,746,55,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1451,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,AL PRATO,"""VIA ROMA, 60/A - TONADICO""",,38054,0439-62425,info@hotelalprato.it,www.hotelalprato.it,full-board,765,76,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1452,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,BELVEDERE,VIA VENEZIA,32,38054,0439-762725,info@abelvedere.it,www.abelvedere.it,full-board,746,89,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1453,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,CANT DEL GAL,LOCALITA' SABBIONADE,1,38054,0439-62997,cantdelgal@valcanalidolomiti.it,www.valcanalidolomiti.it,full-board,1100,20,60.0,Parking (insured for at least 50% of the housing units),"[46.243723, 11.8360278]"
hotel1454,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,CENTRALE,VIA PASSO ROLLE,74,38054,0439-68083,info@hcentrale.it,www.hcentrale.it,full-board,1444,40,100.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1455,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,CHALET PIERENI,LOCALITA'PIERENI N. 8,,38054,0439-62791,info@chaletpiereni.it,www.chaletpiereni.it,full-board,1200,49,65.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1456,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,CONCA VERDE,VIA DELLE FONTI,4,38054,0439-62490,info@hconcaverde.it,www.hconcaverde.it,full-board,746,98,85.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1457,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,CRISTALLO,VIA PASSO ROLLE,51,38054,0439-68134,hotelcristallo@famigliataufer.it,www.FamigliaTaufer.it,full-board,1444,49,120.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1458,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,DOLOMITI,VIALE PIAVE,23,38054,0439-62431,info@albergodolomiti.com,www.albergodolomiti.com,full-board,710,67,80.0,Terrace or garden solarium,"[46.243723, 11.8360278]"
hotel1459,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,EDEN,VIA FORNO,6,38054,0439-62447,info@albergoeden.it,www.albergoeden.it,full-board,746,50,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1460,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,EL MONDIN,VIA NAVOI,71,38054,0439-64363,info@elmondin.it,www.elmondin.it,full-board,746,51,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1461,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,EUROPA,VIA PASSO ROLLE,10,38054,0439-769101,info@hoteleuropasanmartino.it,www.hoteleuropasanmartino.it,full-board,1444,117,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1462,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,EXCELSIOR HOTEL CIMONE,VIA PASSO ROLLE,116,38054,0439-68262,,www.orovacanze.it,full-board,1444,173,141.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1463,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,FLORA,LOCALITA' VALMESTA,3,38054,0439-769242,info@residenceflora.com,www.residenceflora.com,full-board,765,34,54.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1464,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,HOTEL CASTEL PIETRA,VIA VENEZIA,28,38054,0439-763171,info@hotelcastelpietra.it,www.hotelcastelpietra.it,bed-and-breakfast,746,97,200.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1465,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,HOTEL COLFOSCO,VIA PASSO ROLLE,20,38054,0439-68224,hotelcolfosco@withinn.it,www.hotelcolfosco.it,full-board,1444,134,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1466,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,HOTEL SIROR,VIA LARGA,13,38054,0439-64673,info@hotelsiror.it,www.hotelsiror.it,full-board,765,25,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1467,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,HOTEL STALON,VIA PEZ GAIARD,21,38054,0439-68126,info@hotelstalon.it,www.hotelstalon.it,full-board,1444,67,,Parking (insured for at least 50% of the housing units),"[46.243723, 11.8360278]"
hotel1468,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,LA CASERA,LOCALITA' PIERENI,,38054,0439-64661,info@hotelcasera.it,www.hotelcasera.it,full-board,1200,25,53.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1469,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,LA MONTANARA,VIA VAL DI RODA,3,38054,0439-68183,informazioni@hotelmontanara.it,www.hotelmontanara.it,full-board,1444,52,100.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1470,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,LA PERLA,VIA VENEZIA,26,38054,0439-762115,info@hotelaperla.it,www.hotelaperla.it,full-board,746,123,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1471,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,MAJESTIC HOTEL DOLOMITI,VIA PASSO ROLLE,92,38054,0439-769140,amm.majestic@th-resorts.com,,full-board,1444,257,,Outdoor swimming pool,"[46.243723, 11.8360278]"
hotel1472,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,MALGA CES,LOCALITA'MALGA CES,,38054,0439-68145,info@malgaces.it,www.malgaces.it,full-board,1444,18,170.0,Parking (insured for at least 50% of the housing units),"[46.243723, 11.8360278]"
hotel1473,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,PALADIN,VIA PASSO ROLLE,253,38054,0439-768680,info@hotelpaladin.it,www.hotelpaladin.it,full-board,1444,48,69.72,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1474,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,PANORAMA,VIA CAVALAZZA,14,38054,0439-768667,hotel@hpanorama.it,www.hpanorama.it,full-board,1444,55,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1475,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,PARK HOTEL MIRAMONTI,VIA G. ZECCHINI,2,38054,0439-68069,info@hotelmiramonti.tn.it,www.hotelmiramonti.tn.it,full-board,1444,76,152.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1476,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,PLANK,VIA LAGHETTO,35,38054,0439-768976,info@hotelplank.it,www.hotelplank.it,full-board,1444,64,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1477,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,PRIMIERO,VIA ROMA,8,38054,0439-64065,info@hotelprimiero.com,www.hotelprimiero.com,full-board,725,79,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1478,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,PROMENADE,VIALE PIAVE,44,38054,329-5979765,info@hotel-promenade.it,www.hotel-promenade.it,full-board,746,30,80.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1479,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,RESIDENCE PEZ GAJARD,VIA VAL DI RODA,32,38054,0439-769261,info@pezgajard.com,www.pezgajard.com,room-only,1444,180,281.0,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1480,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,SAN MARTINO,VIA PASSO ROLLE,279,38054,0439-68011,info@hotelsanmartino.it,www.hotelsanmartino.it,full-board,1444,86,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1481,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,SASS MAOR,VIA RISORGIMENTO,20,38054,3383219896,info@hotelsassmaor.it,www.hotelsassmaor.it,full-board,746,64,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1482,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,SKI RESIDENCE,VIA FRATE PRIORE,7,38054,0439-68410,info@skiresidence.it,www.skiresidence.it,bed-and-breakfast,1444,45,104.46,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1483,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,TRE PONTI,VIA SORELLE LUCIAN,39/41,38054,0439-762310,info@hoteltreponti.it,www.hoteltreponti.it,full-board,750,57,,Elevator to all floors,"[46.243723, 11.8360278]"
hotel1484,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,VENEZIA,VIA STATALE,47,38054,0439-68315,info@albergovenezia.it,www.albergovenezia.it,full-board,1989,49,,Terrace or garden solarium,"[46.243723, 11.8360278]"
hotel1485,hotel,PRIMIERO SAN MARTINO DI CASTROZZA,3-stars,VEZZANA,PASSO DI ROLLE,36,38054,0439-68328,info@albergovezzana.it,www.albergovezzana.it,full-board,1989,23,60.0,Parking (insured for at least 50% of the housing units),"[46.243723, 11.8360278]"
