Comune;Provincia;Categoria;Denominazione struttura;Indirizzo;Frazione;CAP;Telefono;FAX;Indirizzo posta elettronica;Sito internet;Denominazione ente annuario;Tipologia alberghiera;Tipologia servizio;Codice esercizio ricettivo;Partita IVA;Codice localita;Altitudine;Numero unita;Numero posti letto;Prezzo massimo letto aggiunto;Tipologia unita;Posti letto;Prezzo;Prezzo massimo consumazione pasto;Codice;Servizi;Denominazione dipendenza;Comune dipendenza;Frazione dipendenza;Indirizzo dipendenza;Categoria dipendenza;Prezzo massimo letto aggiunto dipendenza;Prezzo massimo consumazione pasto dipendenza;Tipologia unita dipendenza;Posti letto dipendenza;Prezzo dipendenza
VERMIGLIO;TRENTO;4-stelle;HOTEL DELLE ALPI;VIA CIRCONVALLAZIONE, 20;PASSO TONALE;38029;0364-903919;0364-903729;dellealpi@iridehotels.com;www.iridehotels.com;A.P.T. VALLI DI SOLE, PEJO E RABBI;albergo;pensione-completa;1188516;1440280228;50000654;1883;55;103;75.00;suite;;;28.00;STANN14.piscina-scoperta;Piscina scoperta;;;;;;;;;;
VERMIGLIO;TRENTO;4-stelle;SPORT HOTEL VITTORIA;VIA NAZIONALE, 8;PASSO TONALE;38029;0364-91348;0364-903844;info@sporthotelvittoria.it;www.sporthotelvittoria.it;A.P.T. VALLI DI SOLE, PEJO E RABBI;albergo;pensione-completa;1194382;1504820224;50000654;1883;76;158;90.00;suite;2;270.00;35.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGNOLA-FALESINA;TRENTO;1-stella;AURORA;LOCALITA'COMPET, 28;COMPET;38050;0461-706467;0461-708172;info@auroracompet.it;www.auroracompet.it;A.P.T. VALSUGANA - TESINO;albergo;pensione-completa;1177664;1169570221;50000663;1383;9;15;30.00;jr-suite;;;25.00;STANN28;Parcheggio (assicurato per almeno il 50% delle unit� abitativa);;;;;;;;;;
VIGNOLA-FALESINA;TRENTO;3-stelle;COMPET;COMPET, 26;COMPET;38050;0461-706466;0461-707815;hotel@hotelcompet.it;www.hotelcompet.it;A.P.T. VALSUGANA - TESINO;albergo;pensione-completa;1528557;1861700225;50000663;1383;34;69;45.00;bicamera-con-bagno;;;25.00;STANN45;TV in tutte le camere;;;;;;;;;;
VIGNOLA-FALESINA;TRENTO;3-stelle;GARNI' & WELLNESS ANDERLE;LOCALITA' COMPET, 3/A;COMPET;38050;0461-706467;0461-708172;info@garnianderle.it;www.garnianderle.it;A.P.T. VALSUGANA - TESINO;garni;prima-colazione;304160156;2386870220;50000663;1383;10;25;;jr-suite;2;0.00;;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;1-stella;BUCANEVE;STRADA DOLOMITES, 8;SAN GIOVANNI DI FASSA;38039;0462-764052;0462-764052;info@garnibucaneve.it;www.garnibucaneve.it;A.P.T. VALLE DI FASSA;garni;prima-colazione;1531081;2229270224;50000664;1320;10;18;25.00;camera-senza-bagno;1;28.00;;STANN43;Terrazza o giardino solarium;;;;;;;;;;
VIGO DI FASSA;TRENTO;1-stella;INTERHOTEL;STRADA NEVA, 89;;38039;0462-764442;0462-764442;info@inter-hotel.it;www.inter-hotel.it;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1361886;851790220;533;1382;11;22;100.00;bicamera-con-bagno;;;50.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;1-stella;MILLEFIORI;STRADA DE LA VILA, 16;VALLONGA;38039;0462-769000;0462-769000;info@hotelmillefiori.com;www.hotelmillefiori.com;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1202651;138610222;50000666;1513;12;25;30.00;camera-con-bagno;1;55.00;;STANN43;Terrazza o giardino solarium;;;;;;;;;;
VIGO DI FASSA;TRENTO;1-stella;ROSENGARTEN;PASSO CAREZZA;PASSO DI COSTALUNGA;38039;3471273424;;info@locandarosengarten.com;www.locandarosengarten.com;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1481999;1744260223;50000665;1745;10;17;23.00;appartamento;;;12.00;STANN28;Parcheggio (assicurato per almeno il 50% delle unit� abitativa);;;;;;;;;;
VIGO DI FASSA;TRENTO;2-stelle;BELVEDERE;STRADA MURADA 3;COSTA;38039;0462-764185;0462-762078;info@hotelbelvedere.tn.it;www.hotelbelvedere.tn.it;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1317932;1101280228;50000669;1402;25;51;38.00;camera-con-bagno;1;61.00;17.30;STANN43;Terrazza o giardino solarium;;;;;;;;;;
VIGO DI FASSA;TRENTO;2-stelle;EDELWEISS;STRADA NEVA, 95;;38039;0462-764116;;hoteledelweiss@email.it;;A.P.T. VALLE DI FASSA;garni;prima-colazione;1486548;1096740228;533;1382;16;25;40.00;camera-con-bagno;1;43.00;18.00;STANN28;Parcheggio (assicurato per almeno il 50% delle unit� abitativa);;;;;;;;;;
VIGO DI FASSA;TRENTO;2-stelle;GENZIANELLA;STRADA NEVA, 5;;38039;0462-764151;0462-764836;info@albergogenzianella.net;www.albergogenzianella.net;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1221101;2923480368;533;1382;24;44;35.50;camera-con-bagno;1;34.00;18.00;STANN14.piscina-coperta;Piscina coperta;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;ALLA ROSA;STRADA REZIA, 5;;38039;0462-764486;0462-764286;info@hotelrosa.biz;www.hotelrosa.biz;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1504788;75220228;533;1382;40;76;52.00;bicamera-con-bagno;;;21.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;CATINACCIO;PIAZ JAN BATISTA MASSAR, 12;;38039;0462-764209;0462-763712;info@hotelcatinaccio.com;www.hotelcatinaccio.com;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1418516;1303820227;533;1382;31;68;50.00;bicamera-con-bagno;;;25.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;CIMA DODICI;STRADA DE MASC REN, 7;;38039;0462-764175;0462-763540;info@cimadodici.com;www.cimadodici.com;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1130758;832060222;533;1382;32;65;60.00;camera-con-bagno;1;90.00;25.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;CRESCENZIA;STRADA DE TROI DE VICH, 2;;38039;0462-764112;0462-764889;info@hotelcrescenzia.com;www.hotelcrescenzia.com;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1200184;1384540223;533;1382;52;110;68.00;appartamento;;;25.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;CRISTALLO;STRADA NEVA, 40;;38039;0462-764041;0462-763667;info@hotel-cristallo.org;www.hotel-cristallo.org;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1158223;1386600223;533;1382;18;39;69.00;camera-senza-bagno;1;75.00;48.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;DOLOMITI;STRADA DOLOMITES, 9;SAN GIOVANNI DI FASSA;38039;0462-764131;0462-764580;info@hoteldolomiti.net;www.hoteldolomiti.net;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1530442;1098230228;50000664;1320;47;106;40.00;jr-suite;;;35.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;GOLFHOTEL;PASSO COSTALUNGA;PASSO DI COSTALUNGA;38039;0471-612010;0471612334;golfhotelcarezza@gmail.com;;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1548663;2227380223;50000665;1745;26;134;50.00;bicamera-con-bagno;3;150.00;30.00;STANN43;Terrazza o giardino solarium;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;GRAN MUGON;STRADA DE TAMION, 3;TAMION;38039;0462-769108;0462-769108;info@hotelgranmugon.com;www.hotelgranmugon.com;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1314391;237270228;50000668;1538;26;49;80.00;jr-suite;;;20.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;HOLIDAY;STRADA DANIEL ZEN, 2;;38039;0462-763156;0462-760002;info@albergoholiday.it;www.albergoholiday.it;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1435700;1359540224;533;1382;9;15;32.00;camera-con-bagno;1;47.00;20.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;HOTEL AI PINI;STRADA NEVA, 97;;38039;0462-764501;0462-764109;aipini@tin.it;www.hotelaipini.net;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1238164;2943610218;533;1382;29;56;85.00;camera-con-bagno;1;105.00;38.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;HOTEL CIARNADOI;STRADA VEIA, 2;;38039;0462-769110;0462-762504;info@ciarnadoi.com;www.ciarnadoi.com;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1439550;451180228;533;1382;28;57;108.00;jr-suite;;;40.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;HOTEL SAVOY;JOUF (PASSO) DE CIAREJA, 2;PASSO DI COSTALUNGA;38039;0471-612124;0471-612132;info@hotelsavoycarezza.it;www.hotelsavoycarezza.it;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1530749;2427240227;50000665;1745;31;85;108.00;jr-suite;;;20.00;STANN14.piscina-scoperta;Piscina scoperta;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;LATEMAR;STRADA DE COLTURA 2;;38039;0462-764162;0462-764187;info@hotellatemar.com;www.hotellatemar.com;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1328619;624150223;533;1382;40;81;60.00;bicamera-con-bagno;;;60.00;STANN43;Terrazza o giardino solarium;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;MIRAMONTI;STRADA DI MOLINS, 10;;38039;0462-764121;0462-763740;info@miramonti.net;www.miramonti.net;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1505190;669250227;533;1382;30;62;35.00;camera-con-bagno;1;73.00;18.00;STANN43;Terrazza o giardino solarium;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;SAN GIOVANNI;STRADA DOLOMITES, 20;SAN GIOVANNI DI FASSA;38039;0462-764197;0462-763699;info@hotelsangiovanni.it;www.hotelsangiovanni.it;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1253685;2098570225;50000664;1320;20;39;40.00;camera-con-bagno;1;70.00;25.00;STANN43;Terrazza o giardino solarium;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;VAEL;STRADA REZIA 29;;38039;0462-764110;0462-762518;info@hotelvael.it;www.hotelvael.it;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1341653;1425510227;533;1382;21;49;46.00;bicamera-con-bagno;;;40.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle;VIGO;STRADA DE PIZ, 13;;38039;0462-764180;0462-764831;info@hotelvigo.it;www.hotelvigo.it;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1316522;623980224;533;1382;27;52;72.00;jr-suite;;;25.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle-s;AL PICCOLO HOTEL;STRADA NEVA, 70;;38039;0462-764217;0462-763493;info@piccolohotel.net;www.piccolohotel.net;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1215313;1383990221;533;1382;30;58;85.00;camera-con-bagno;1;150.00;60.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle-s;DOLASILLA PARK HOTEL;STRADA NEVA, 4;;38039;0462-764159;0462-763643;info@hoteldolasilla.com;www.hoteldolasilla.com;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1377262;2049760222;533;1382;35;75;85.00;jr-suite;;;30.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle-s;ENROSADIRA;STREDA NEVA, 28;;38039;0462-764602;0462-764703;info@hotel-enrosadira.com;www.hotel-enrosadira.com;A.P.T. VALLE DI FASSA;garni;prima-colazione;1545645;1429590225;533;1382;19;43;45.00;bicamera-con-bagno;;;;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle-s;HOTEL FONTANA;STRADA DE VALONGIA, 36;VALLONGA;38039;0462-769090;0462-769009;info@hotelfontana.net;www.hotelfontana.net;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1313903;2427230228;50000666;1513;68;164;108.00;suite;;;20.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;3-stelle-s;HOTEL SONNE SOLE;STRADA DE SEMAL, 12;;38039;0462-764042;0462-762350;info@hotel-sonne-sole.it;www.hotel-sonne-sole.it;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1503732;1714400221;533;1382;28;57;80.00;jr-suite;;;25.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;4-stelle;ACTIVE HOTEL OLYMPIC;STRADA DOLOMITES, 4;;38039;0462-764225;0462-764636;info@activehotelolympic.it;www.activehotelolympic.it;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1503034;610910226;533;1382;30;60;95.00;jr-suite;;;30.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;4-stelle;ANDES;PIAZ J.B. MASSAR, 3;;38039;0462-764575;0462-764598;info@hotelandes.com;www.hotelandes.com;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1383601;812770220;533;1382;40;93;90.00;suite;;;25.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;4-stelle;CARPE DIEM;STRADA NEVA, 3;;38039;0462-760003;0462-762973;info@carpediemhotel.it;www.carpediemhotel.it;A.P.T. VALLE DI FASSA;garni;prima-colazione;1383050;2025660222;533;1382;18;33;95.00;jr-suite;;;;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;4-stelle;FAMILY HOTEL LA GROTTA;STRADA DE SORAPORTA, 8;;38039;0462-764047;0462-764782;info@hotellagrotta.it;www.hotellagrotta.it;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1147294;1580130225;533;1382;29;60;105.00;jr-suite;2;300.00;40.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;4-stelle;RENATO;STRADA DE SOLAR, 15;;38039;0462-764006;0462-764395;info@hotelrenato.it;www.hotelrenato.it;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1500300;1702160225;533;1382;28;60;60.00;suite;;;25.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
VIGO DI FASSA;TRENTO;4-stelle-s;ALPEN HOTEL CORONA SPORT & WELLNESS;STREDA (VIA) ROMA, 4;;38039;0462-764211;0462-764777;info@alpenhotelcorona.com;www.alpenhotelcorona.com;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1379670;384910220;533;1382;63;128;75.00;jr-suite;;;50.00;STANN14.campo-golf;Campo golf;;;;;;;;;;
VIGO DI FASSA;TRENTO;nessuna-stella;PENSIONE MARIA;STRADA DE PILAT, 16;SAN GIOVANNI DI FASSA;38039;0462-764173;0462-762364;albergo.maria@rolmail.net;www.fassa.com/IT/MariaVigo;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1527159;1815350226;50000664;1320;21;34;40.00;camera-senza-bagno;1;40.00;18.00;STANN43;Terrazza o giardino solarium;;;;;;;;;;
VIGO DI FASSA;TRENTO;nessuna-stella;SANTA GIULIANA;STRADA DE SEMAL 2;;38039;0462-764228;0462-764896;;;A.P.T. VALLE DI FASSA;albergo;pensione-completa;1513221;1298920222;533;1382;21;36;50.00;camera-con-bagno;1;70.00;25.00;STANN28;Parcheggio (assicurato per almeno il 50% delle unit� abitativa);;;;;;;;;;
VILLA LAGARINA;TRENTO;2-stelle;AL PONTE;VIA DEGLI ALPINI, 28;;38060;0464-411774;0464-414448;h.alponte@virgilio.it |;www.albergo-alponte.com;A.P.T. DI ROVERETO E VALLAGARINA;albergo;pensione-completa;1159220;2273820221;537;180;11;23;10.00;bicamera-con-bagno;;;20.00;STANN43;Terrazza o giardino solarium;;;;;;;;;;
VILLA LAGARINA;TRENTO;2-stelle;LAGO DI CEI;CIVICO N. 1;LAGO DI CEI;38060;0464-801100;0464-801212;info@lagodicei.it;www.lagodicei.it;A.P.T. DI ROVERETO E VALLAGARINA;albergo;pensione-completa;1506584;369900220;50000677;925;12;22;37.00;camera-con-bagno;1;35.00;27.00;STANN43;Terrazza o giardino solarium;;;;;;;;;;
ZIANO DI FIEMME;TRENTO;2-stelle;CAURIOL;VIA CAURIOL, 5;RODA;38030;0462-571147;0462-510397;info@hotelcauriolfiemme.it;www.hotelcauriolfiemme.it;A.P.T. VALLE DI FIEMME;albergo;pensione-completa;1256326;25390220;10752;953;19;44;40.00;bicamera-con-bagno;;;25.00;STANN43;Terrazza o giardino solarium;;;;;;;;;;
ZIANO DI FIEMME;TRENTO;3-stelle;GENZIANELLA;VIA SENTIERO DEGLI ALPINI, 2;;38030;0462-571108;0462-570375;info@genzianellahotel.com;www.genzianellahotel.com;A.P.T. VALLE DI FIEMME;albergo;pensione-completa;1485660;1544270224;541;953;22;44;20.00;camera-con-bagno;1;50.00;20.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
ZIANO DI FIEMME;TRENTO;3-stelle;HOTEL NELE;VIA RODA, 3;RODA;38030;0462-571146;0462-571668;info@hotelnele.com;www.hotelnele.com;A.P.T. VALLE DI FIEMME;albergo;pensione-completa;1155808;624280228;10752;953;71;152;65.00;bicamera-con-bagno;;;25.00;STANN14.palestra;Palestra;HOTEL NELE (DIP.);ZIANO DI FIEMME;ZIANO DI FIEMME;VIA RODA, 3;3-stelle;65.00;25.00;jr-suite;;
ZIANO DI FIEMME;TRENTO;3-stelle;NEGRITELLA;VIA STAZIONE, 5;ZANOLIN;38030;0462-571148;0462-571148;info@albergonegritella.com;www.albergonegritella.com;A.P.T. VALLE DI FIEMME;albergo;pensione-completa;1313005;682600226;10754;953;24;47;55.00;bicamera-con-bagno;;;35.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
ZIANO DI FIEMME;TRENTO;3-stelle;POLO;VIA NAZIONALE, 7/9;;38030;0462-571131;0462-571833;info@hotelalpolo.com;www.hotelalpolo.com;A.P.T. VALLE DI FIEMME;albergo;pensione-completa;1310302;1099210229;541;953;45;83;40.00;camera-con-bagno;1;66.20;20.66;STANN07;Ascensore per tutti i piani;;;;;;;;;;
ZIANO DI FIEMME;TRENTO;3-stelle;PONT'HOTEL;VIA STAZIONE, 3;;38030;0462-571138;0462-570544;info@ponthotel.it;www.ponthotel.it;A.P.T. VALLE DI FIEMME;albergo;pensione-completa;1427205;188880223;541;953;18;42;30.00;appartamento;;;18.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
ZIANO DI FIEMME;TRENTO;3-stelle;ZANON;VIA CORONELLA, 19;ZANON;38030;0462-571100;0462-570522;info@hotelzanon.it;www.hotelzanon.it;A.P.T. VALLE DI FIEMME;albergo;pensione-completa;1364928;1146020225;10756;970;26;59;50.00;bicamera-con-bagno;;;35.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
ZIANO DI FIEMME;TRENTO;3-stelle-s;HOTEL VILLA JOLANDA;VIA NAZIONALE, 10;;38030;0462-571121;0462-571867;info@villajolanda.info;www.villjolanda.info;A.P.T. VALLE DI FIEMME;albergo;pensione-completa;1141963;1094890223;541;953;43;83;81.00;camera-con-bagno;1;102.00;30.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
ZIANO DI FIEMME;TRENTO;3-stelle-s;MONTANARA;VIA NAZIONALE, 116;;38030;0462-571142;0462-571117;info@hmontanara.com;www.hmontanara.com;A.P.T. VALLE DI FIEMME;albergo;pensione-completa;1189599;478610223;541;953;30;58;46.00;camera-con-bagno;1;59.00;20.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
COMANO TERME;TRENTO;2-stelle;ALBERGO PANORAMICA;FRAZ. COMANO, 62/A;COMANO;38070;0465-701520;0465-701520;info@albergopanoramicacomano.it;www.albergopanoramicacomano.it;A.P.T. TERME DI COMANO, DOLOMITI DI BRENTA;albergo;pensione-completa;1162037;1674750227;9482;618;17;33;39.00;camera-con-bagno;1;46.00;23.00;STANN43;Terrazza o giardino solarium;;;;;;;;;;
COMANO TERME;TRENTO;2-stelle;ALBERGO SAJONARA;VIA GIOVANNI PRATI, 35;PONTE ARCHE;38071;0465-701339;0465-702220;info@albergosayonara.com;www.albergosayonara.com;A.P.T. TERME DI COMANO, DOLOMITI DI BRENTA;albergo;pensione-completa;1226405;19550380228;8624;400;22;38;40.00;camera-con-bagno;1;70.00;20.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
COMANO TERME;TRENTO;2-stelle;AL CERVO;VIA C.BATTISTI, 56;PONTE ARCHE;38077;0465-701418;0465-700899;info@hotelalcervo.it;www.hotelalcervo.it;A.P.T. TERME DI COMANO, DOLOMITI DI BRENTA;albergo;pensione-completa;1310691;1967130228;8624;400;28;49;45.00;camera-con-bagno;1;80.00;25.00;STANN43;Terrazza o giardino solarium;;;;;;;;;;
COMANO TERME;TRENTO;3-stelle;HOTEL BEL SIT;VIA MARCONI, 34;PONTE ARCHE;38071;0465-701220;0465-700676;info@hotelbelsit.eu;www.hotelbelsit.eu;A.P.T. TERME DI COMANO, DOLOMITI DI BRENTA;albergo;pensione-completa;1185320;2446730224;8624;400;51;95;50.00;bicamera-con-bagno;;;35.00;STANN43;Terrazza o giardino solarium;;;;;;;;;;
COMANO TERME;TRENTO;3-stelle;HOTEL POSTA;VIA C.BATTISTI, 8;PONTE ARCHE;38077;0465-701177;0465-701129;info@postahotel.com;www.postahotel.com;A.P.T. TERME DI COMANO, DOLOMITI DI BRENTA;albergo;pensione-completa;1528271;2188350223;8624;400;51;98;35.00;jr-suite;;;25.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
COMANO TERME;TRENTO;3-stelle;PICCOLO HOTEL ORLANDI;VIA C.BATTISTI, 15;PONTE ARCHE;38077;0465-701443;0465-700836;info@piccolohotelorlandi.it;www.piccolohotelorlandi.it;A.P.T. TERME DI COMANO, DOLOMITI DI BRENTA;albergo;pensione-completa;1384689;1079610224;8624;400;35;55;45.00;camera-con-bagno;1;50.00;25.00;STANN07;Ascensore per tutti i piani;;;;;;;;;;
COMANO TERME;TRENTO;3-stelle-s;HOTEL ANGELO - DANCING ANGELO BLU;PIAZZA MERCATO, 6;PONTE ARCHE;38077;0465-709500;0465-701145;info@hotelangelo.com;www.hotelangelo.com;A.P.T. TERME DI COMANO, DOLOMITI DI BRENTA;albergo;pensione-completa;1239178;149240228;8624;400;71;145;60.00;camera-con-bagno;1;80.00;40.00;STANN07;Ascensore per tutti i piani;NUOVO ANGELO (DIP);COMANO TERME;PONTE ARCHE;PIAZZA MERCATO, 6;3-stelle;50.00;40.00;camera-con-bagno;1;70.00
COMANO TERME;TRENTO;4-stelle;COMANO CATTONI HOLIDAY;VIA CESARE BATTISTI, 19;PONTE ARCHE;38077;0465-701442;0465-701444;info@cattonihotelplaza.com;www.cattonihotelplaza.com;A.P.T. TERME DI COMANO, DOLOMITI DI BRENTA;albergo;pensione-completa;1362257;1096800220;8624;400;82;163;105.00;jr-suite;;;45.00;STANN07;Ascensore per tutti i piani;COMANO CATTONI HOLIDAY (DIPENDENZA);COMANO TERME;CAMPO LOMASO;VIA CESARE BATTISTI, 19;3-stelle;80.00;45.00;bicamera-con-bagno;;
COMANO TERME;TRENTO;4-stelle;VILLA DI CAMPO;CAMPO LOMASO - PIAZZA RISORGIMENTO, 40;CAMPO LOMASO;38070;0465-700072;0465-700710;info@villadicampo.it;www.villadicampo.it;A.P.T. TERME DI COMANO, DOLOMITI DI BRENTA;villaggio-albergo;pensione-completa;1389580;1096800220;9480;0;33;52;90.00;suite;;;50.00;STANN28;Parcheggio (assicurato per almeno il 50% delle unit� abitativa);;;;;;;;;;
COMANO TERME;TRENTO;nessuna-stella;BRENTA;VAL ALGONE;VAL ALGONE;38071;0465-322350;0465-322350;info@albergobrenta.it;www.albergobrenta.it;A.P.T. TERME DI COMANO, DOLOMITI DI BRENTA;albergo;pensione-completa;1383401;1521640225;8644;0;10;20;18.00;camera-con-bagno;2;56.00;15.00;;;;;;;;;;;;
COMANO TERME;TRENTO;nessuna-stella;FIORE;VIA MAZZINI, 22;POIA;38070;0465-701401;0465--701401;info@albergofiore.it;www.albergofiore.it;A.P.T. TERME DI COMANO, DOLOMITI DI BRENTA;albergo;pensione-completa;1263919;2075600227;9490;502;15;25;20.00;camera-con-bagno;1;30.00;17.00;STANN14.piscina-scoperta;Piscina scoperta;;;;;;;;;;
LEDRO;TRENTO;1-stella;ALBERGO BAR RISTORANTE PIZZERIA AMPOLA;STRADA PER TREMALZO, 6;TIARNO DI SOPRA;38067;0464-595041;0464-596171;;;CONSORZIO PRO LOCO VALLE DI LEDRO;albergo;pensione-completa;1341341;1719310227;10364;744;10;15;25.00;camera-senza-bagno;1;47.00;18.00;STANN28;Parcheggio (assicurato per almeno il 50% delle unit� abitativa);;;;;;;;;;
LEDRO;TRENTO;1-stella;ALLA PERLA;VIA GIUSEPPE GARIBALDI, 73;TIARNO DI SOTTO;38067;0464-594102;;info@allaperla.it;www.allaperla.it;CONSORZIO PRO LOCO VALLE DI LEDRO;albergo;pensione-completa;1207766;1647200227;10368;728;7;13;17.00;bicamera-con-bagno;;;17.00;STANN45;TV in tutte le camere;;;;;;;;;;
LEDRO;TRENTO;1-stella;ENJOY - LEDRO;VIA ALZER, 14;PIEVE DI LEDRO;38067;0464/591534;0464/591534;info@enjoyledro.it;www.enjoyledro.it;CONSORZIO PRO LOCO VALLE DI LEDRO;garni;prima-colazione;1167070;2250290224;9799;660;13;24;25.00;camera-con-bagno;1;60.00;22.00;STANN43;Terrazza o giardino solarium;;;;;;;;;;
LEDRO;TRENTO;1-stella;GARDA;STRADA PER TREMALZO, 15/A;TREMALZO;38067;0464-598105;0464-598105;;;CONSORZIO PRO LOCO VALLE DI LEDRO;albergo;pensione-completa;1252795;964910228;10366;1580;10;13;18.00;camera-senza-bagno;1;60.00;18.00;STANN28;Parcheggio (assicurato per almeno il 50% delle unit� abitativa);;;;;;;;;;
LEDRO;TRENTO;1-stella;HOTEL MARONI;VIA CASARINO, 1;PUR;38067;0464-508198;0464-508198;info@hotelmaroni.it;www.hotelmaroni.it;CONSORZIO PRO LOCO VALLE DI LEDRO;albergo;pensione-completa;1309709;1465490223;9581;674;12;20;35.00;camera-con-bagno;1;46.00;25.00;STANN14.piscina-scoperta;Piscina scoperta;;;;;;;;;;
LEDRO;TRENTO;1-stella;PIEVE;VIA NUOVA, 1;PIEVE DI LEDRO;38067;0464-591091;0464-591091;info@albergopieve.it;www.albergopieve.it;CONSORZIO PRO LOCO VALLE DI LEDRO;albergo;pensione-completa;1365274;146210224;9799;660;13;25;35.00;camera-con-bagno;1;40.00;16.00;STANN43;Terrazza o giardino solarium;;;;;;;;;;
